"ClipID","EventID","INSTANCE_TYPE","SYNOPSIS","GENRE","TOPIC","SCENE","OBJECTS","ACTIVITIES","INSTANCE_VARIETY","INSTANCE_COMPLEXITY","AUDIO_EVIDENCE","TEXT_EVIDENCE","NON_ENG_SPEECH","NON_ENG_TEXT"
"4673","NULL","NULL","4th of July at Wildwood, NJ boardwalk.","Home Video","CELEBRATION","","","","","","","","",""
"4674","NULL","NULL","Santa came on Xmas morning.","Home Video","CELEBRATION","","","","","","","","",""
"4675","NULL","NULL","Birthday party.","Home Video","CELEBRATION","","","","","","","","",""
"4681","NULL","NULL","Faith No More performance","Home Video","PERFORMANCE","","","","","","","","",""
"4682","NULL","NULL","clips from Bonnaroo festival.","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"4685","NULL","NULL","Home video of Colbert Report.","Home Video","COMEDY","","","","","","","","",""
"4687","NULL","NULL","Little girl 'dives' into pool.","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"4688","NULL","NULL","Girl learns to drive manual transmission.","Home Video","Automotive","","","","","","","","",""
"4692","NULL","NULL","rescue in high waves","Amateur Footage","DISASTER","","","","","","","","",""
"4704","NULL","NULL","Making oragami boat for Burma.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4706","NULL","NULL","Man oil painting.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4707","NULL","NULL","How to change a fridge light bulb and replace a door bottle shelf.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4710","NULL","NULL","A woman shows how to replace a filter and light in a kitchen hood.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4712","NULL","NULL","People climb a rock in the woods.","Home Video","OUTDOOR ACTIVITIES","","","","","","","","",""
"4715","NULL","NULL","A man shows how to replace a fan oven element.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4716","NULL","NULL","A man shows how to replace parts on an oven door.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4719","NULL","NULL","A man shows how to replace a vacuum filter.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4721","NULL","NULL","A woman shows how to replace the door lock mechanism on a washing machine.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4724","NULL","NULL","How to fix a smelly washing machine.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4725","NULL","NULL","A woman shows how to fix a wobbly washing machine.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4733","NULL","NULL","Timelapse video of people playing Parcheesi.","Home Video","GAMES","","","","","","","","",""
"4734","NULL","NULL","a dog enjoys the park","Home Video","ANIMALS","","","","","","","","",""
"4738","NULL","NULL","Dogs enjoy a park in the snow","Home Video","ANIMALS","","","","","","","","",""
"4739","NULL","NULL","two dogs and one person videoconference","Home Video","ANIMALS","","","","","","","","",""
"4740","NULL","NULL","A man plays with a spirited boston Terrier","Home Video","ANIMALS","","","","","","","","",""
"4744","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4747","NULL","NULL","child learning to ride a bicycle with help from an adult","Amateur Footage","CHILDREN","","","","","","","","",""
"4749","NULL","NULL","child learning to ride a bicycle with help from an adult","Amateur Footage","CHILDREN","","","","","","","","",""
"4751","NULL","NULL","child learning to ride a bicycle with help from adults","Amateur Footage","CHILDREN","","","","","","","","",""
"4752","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4753","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4759","NULL","NULL","working with fiber optics","Amateur Footage","SCIENCE & TECHNOLOGY","","","","","","","","",""
"4760","NULL","NULL","A group of soldiers are marching in formation, in this video that promotes a welcome home cermeony for troops.","Amateur Footage","MILITARY","","","","","","","","",""
"4761","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4762","NULL","NULL","6th grade classroom science","Amateur Footage","SCIENCE & TECHNOLOGY","","","","","","","","",""
"4764","NULL","NULL","final engineering project","Amateur Footage","SCIENCE & TECHNOLOGY","","","","","","","","",""
"4765","NULL","NULL","child learning to ride bicycle with help from an adult","Amateur Footage","CHILDREN","","","","","","","","",""
"4766","NULL","NULL","metal artist sculpting","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4776","NULL","NULL","tattooing","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4777","NULL","NULL","child learning to ride a bike","Amateur Footage","CHILDREN","","","","","","","","",""
"4779","NULL","NULL","tattooing","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4780","NULL","NULL","Soldiers wrestling with each other in training, along with footage of a band playing and cheerleaders dancing.","Amateur Footage","MILITARY","","","","","","","","",""
"4783","NULL","NULL","tattooing","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4786","NULL","NULL","nose piercing","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4791","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4792","NULL","NULL","Footage of a martial arts class.","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"4797","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4798","NULL","NULL","Footage of a youth martial arts class.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4800","NULL","NULL","Footage of a child at a martial arts calss.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4802","NULL","NULL","Footage of a martial arts demonstration.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"4805","NULL","NULL","Footage of a young boy demonstrating his martial arts skills in a class.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4807","NULL","NULL","acrobatic street performance","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4808","NULL","NULL","two street performances occurring simultaneously","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4809","NULL","NULL","musical street performance","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4810","NULL","NULL","A young family play video games, build a fort, and make jello.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4811","NULL","NULL","juggling a ball with feet/legs","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4812","NULL","NULL","musical street performance","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4814","NULL","NULL","hula hoop street performance","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4816","NULL","NULL","woman giving a street performance of sorts","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4817","NULL","NULL","music and dance street performance","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4824","NULL","NULL","A baby visits a petting zoo and pets animals","Amateur Footage","NATURE","","","","","","","","",""
"4829","NULL","NULL","Children pet animals at an indoor petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4830","NULL","NULL","sped up clip of family watching TV","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4836","NULL","NULL","Boys have a pie eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"4837","NULL","NULL","A child and a man shake their legs and eat pie.","Home Video","CHILDREN","","","","","","","","",""
"4840","NULL","NULL","People participate in a pie eating contest.","Amateur Footage","COMPETITION","","","","","","","","",""
"4841","NULL","NULL","child mopping kitchen floor","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4842","NULL","NULL","Adults have a pie eating contest. One man puts pies on two women's heads.","Amateur Footage","COMPETITION","","","","","","","","",""
"4851","NULL","NULL","Footage of a man climbing up and down an indoor climbing wall.","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"4853","NULL","NULL","A man climbs up an indoor climbing wall and then climbs back down.","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"4858","NULL","NULL","Falun Dafa","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"4866","NULL","NULL","Pilates","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"4868","NULL","NULL","person being given a haircut","Home Video","GROOMING","","","","","","","","",""
"4869","NULL","NULL","man vacuuming","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4872","NULL","NULL","person giving another a haircut","Home Video","GROOMING","","","","","","","","",""
"4873","NULL","NULL","man vacuuming and cleaning home","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"4874","NULL","NULL","person giving another a haircut","Home Video","GROOMING","","","","","","","","",""
"4875","NULL","NULL","person giving another a haircut","Home Video","GROOMING","","","","","","","","",""
"4876","NULL","NULL","person trimming his beard and then being given a haircut","Home Video","GROOMING","","","","","","","","",""
"4878","NULL","NULL","rearranging the living room","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4879","NULL","NULL","person giving another a haircut","Home Video","GROOMING","","","","","","","","",""
"4880","NULL","NULL","rearranging a room","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4883","NULL","NULL","person giving another a haircut","Home Video","GROOMING","","","","","","","","",""
"4884","NULL","NULL","person giving another a haircut","Amateur Footage","GROOMING","","","","","","","","",""
"4885","NULL","NULL","person cuts another's hair","Amateur Footage","GROOMING","","","","","","","","",""
"4888","NULL","NULL","person cutting another's hair","Amateur Footage","GROOMING","","","","","","","","",""
"4889","NULL","NULL","person cutting another's hair","Home Video","GROOMING","","","","","","","","",""
"4890","NULL","NULL","person cutting another's hair","Home Video","GROOMING","","","","","","","","",""
"4891","NULL","NULL","man cuts off his beard","Amateur Footage","GROOMING","","","","","","","","",""
"4892","NULL","NULL","man trims his beard and eyebrows","Home Video","GROOMING","","","","","","","","",""
"4893","NULL","NULL","person cuts off another's beard","Amateur Footage","GROOMING","","","","","","","","",""
"4894","NULL","NULL","person shaving his face","Amateur Footage","GROOMING","","","","","","","","",""
"4895","NULL","NULL","person shaves his own head","Amateur Footage","GROOMING","","","","","","","","",""
"4896","NULL","NULL","person removing his beard","Home Video","GROOMING","","","","","","","","",""
"4898","NULL","NULL","man shaving","Home Video","GROOMING","","","","","","","","",""
"4899","NULL","NULL","man shaving","Amateur Footage","GROOMING","","","","","","","","",""
"4901","NULL","NULL","person playing the accordion","Amateur Footage","MUSIC","","","","","","","","",""
"4908","NULL","NULL","Teenage boys dance to 'Bye Bye Bye.'","Performance","DANCE","","","","","","","","",""
"4909","NULL","NULL","person playing the accordion","Amateur Footage","MUSIC","","","","","","","","",""
"4910","NULL","NULL","A baby eats pasta.","Amateur Footage","FOOD & DRINK","","","","","","","","",""
"4912","NULL","NULL","person playing the accordion","Amateur Footage","MUSIC","","","","","","","","",""
"4914","NULL","NULL","A girl eats pasta","Home Video","FOOD & DRINK","","","","","","","","",""
"4915","NULL","NULL","person playing the accordion","Amateur Footage","MUSIC","","","","","","","","",""
"4916","NULL","NULL","A woman shows you how to eat pasta","Tutorial","FOOD & DRINK","","","","","","","","",""
